"222790","0075","ENCORE APARTMENTS","1","2","12","700","3","3","0","4","4","3","1962","1982","100","N","N","N","1","936 N 198TH ST"
"754480","0345","APT","1","3","5","783","2","2","0","4","3","3","1901","1968","100","N","N","N","1","519 23RD AVE"
"664871","0130","4 PLEX","1","2","4","939","0","0","0","4","5","3","1979","1988","100","N","N","Y","2","928 28TH ST NE"
"329370","0095","LINDENGROVE APARTMENTS","1","4","60","690","3","3","0","4","4","4","1978","1994","100","Y","Y","N","1","16100 LINDEN AVE N"
"066600","0470","21 unit apt","3","3","21","1122","4","3","0","4","4","3","1979","1988","100","N","N","Y","2","532 100TH AVE SE"
"275470","0045","APARTMENT","1","1","4","989","3","3","0","4","4","4","1921","1981","100","N","N","Y","1","7005 RAVENNA AVE NE"
"564960","0350","CHINOOK APTS","1","3","22","732","3","3","0","4","4","3","1966","1984","100","N","N","Y","1","5205 39TH AVE S"
"246030","0050","FAIRVIEW","1","2","4","1038","3","4","0","4","5","3","1969","1990","100","N","N","Y","1","27 147TH AVE SE"
"192105","9042","6-PLEX","1","2","6","798","0","0","0","4","4","3","1978","1988","100","N","N","N","1","245 15TH ST SE"
"197020","0044"," ","1","1","4","630","2","3","50","4","4","4","1977","1992","0"," "," "," ","0","3304 EASTLAKE AVE E"
"072605","9008","NORTHLAKE HOUSE","1","4","38","790","0","0","30","4","6","4","1980","1997","100","Y","Y","N","1","18219 96TH AVE NE"
"766270","0056","FOUR PLEX","1","2","4","854","3","3","50","4","4","3","1917","1976","100","N","N","N","1","2667 10TH AVE W"
"534340","0100","4 PLEX","1","2","4","1023","0","0","0","4","4","3","1981","1989","100","N","N","N","0","137 FARRELLY ST"
"426101","0070","FOUR-PLEX","1","1","4","588","0","0","0","4","3","3","1978","1988","100","N","N","N","1","512 23RD ST SE"
"099300","0845","SEATTLE HOUSING AUTHORITY","1","2","7","896","3","4","0","4","4","4","1982","1994","100","N","N","N","2","8802 MIDVALE AVE N"
"266300","0435","APARTMENT","1","2","6","704","3","4","0","4","4","3","1926","1977","100","N","Y","N","1","726 10TH AVE E"
"304320","0145","4-PLEX","1","2","4","1099","3","3","0","4","4","4","1901","1983","100","N","N","Y","1","1909 E DENNY WAY"
"812970","1030","THE WINARDEN","1","3","6","715","3","3","0","4","5","4","1927","1993","100","N","N","N","1","4212 PHINNEY AVE N"
"701120","1495"," ","2","3","11","861","3","3","0","4","4","3","1985","1991","100","N","N","N","2","1903 10TH AVE W"
"859040","0755","TERRACE CREST APT'S","1","3","34","685","2","3","0","3","4","3","1930","1977","100","N","N","N","1","517 9TH AVE"
"162204","9068","72 UNIT APARTMENT","3","3","72","881","3","3","0","4","4","4","1969","1990","100","N","N","N","1","22816 28TH AVE S"
"926720","0155","APARTMENT","1","4","28","638","3","3","20","4","5","3","1989","1996","50","Y","Y","N","2","1120 N 93RD ST"
"803570","0030","STONERIDGE","1","2","4","1193","3","4","0","4","5","4","1970","1997","100","N","N","Y","2","14326 NE 7TH PL"
"282605","9064","CHATEAU CRESTE APTS","8","3","90","818","3","3","0","4","5","3","1988","1995","100","N","N","Y","2","12062 SLATER AVE NE"
"784670","0490","GARDEN APARTMENTS","2","1","7","720","4","4","25","4","6","4","1965","1988","100","N","N","N","1","208 MAIN AVE N"
"747790","0038","6 UNIT APT","1","2","6","753","3","3","0","4","3","3","1979","1985","100","N","N","N","1","108 CEDAR LN"
